device,sensor_pos,timestamp,time,motiondetection,presencedetection,daylightdetection,daylightcompensation,human_obs_daylight,infrared_daylight,total_lux,diff_from_ideal,nearby_light_1_name,nearby_light_1_pos,nearby_light_1_lux,nearby_light_1_lumen,nearby_light_1_intensity(%),nearby_light_2_name,nearby_light_2_pos,nearby_light_2_lux,nearby_light_2_lumen,nearby_light_2_intensity(%),nearby_light_3_name,nearby_light_3_pos,nearby_light_3_lux,nearby_light_3_lumen,nearby_light_3_intensity(%),nearby_light_4_name,nearby_light_4_pos,nearby_light_4_lux,nearby_light_4_lumen,nearby_light_4_intensity(%)
Sensor_247,"{8, 9}",738,12:18,False,True,50.0,450.0,41.6639602508809,33.61420454497286,834.71,-334.71000000000004,Lamp4,"(7, 8)",224.17,373.17,93.29515722272768,Lamp5,"(9, 8)",214.73,357.46,89.36641437496684,Lamp9,"(7, 10)",174.35,290.25,72.56105037151525,Lamp10,"(9, 10)",171.46,285.43,71.3582890547749
Sensor_248,"{9, 10}",738,12:18,False,True,50.0,450.0,48.79285362137998,36.9572555875334,790.07,-290.07000000000005,Lamp5,"(9, 8)",214.73,357.46,89.36641437496684,Lamp6,"(11, 8)",183.37,305.27,76.31499745698164,Lamp10,"(9, 10)",171.46,285.43,71.3582890547749,Lamp11,"(11, 10)",170.51,283.85,70.96291768768032
Sensor_249,"{9, 12}",738,12:18,False,True,50.0,450.0,41.082511212115335,43.85334539180506,792.3,-292.29999999999995,Lamp6,"(11, 8)",183.37,305.27,76.31499745698164,Lamp11,"(11, 10)",170.51,283.85,70.96291768768032,Lamp12,"(13, 10)",207.74,345.84,86.45731347392359,Lamp7,"(13, 8)",180.68,300.78,75.19547221752437
Sensor_250,"{9, 14}",738,12:18,True,True,50.0,450.0,47.03553003769782,41.98200474524292,833.5300000000001,-333.5300000000001,Lamp12,"(13, 10)",207.74,345.84,86.45731347392359,Lamp13,"(15, 10)",193.28,321.75,80.4393450863577,Lamp7,"(13, 8)",180.68,300.78,75.19547221752437,Lamp8,"(15, 8)",201.83,335.99,83.99768739020891
Sensor_251,"{8, 11}",738,12:18,True,True,50.0,450.0,40.9194661196337,40.79944574735225,840.5899999999999,-340.5899999999999,Lamp9,"(7, 10)",174.35,290.25,72.56105037151525,Lamp10,"(9, 10)",171.46,285.43,71.3582890547749,Lamp14,"(7, 12)",211.58,352.22,88.05544615775851,Lamp15,"(9, 12)",233.2,388.21,97.05326611205824
Sensor_252,"{10, 11}",738,12:18,False,True,50.0,450.0,41.599051756918456,34.666817801661985,822.24,-322.24,Lamp10,"(9, 10)",171.46,285.43,71.3582890547749,Lamp11,"(11, 10)",170.51,283.85,70.96291768768032,Lamp15,"(9, 12)",233.2,388.21,97.05326611205824,Lamp16,"(11, 12)",197.07,328.06,82.01666875087186
Sensor_253,"{11, 12}",738,12:18,False,True,50.0,450.0,42.59120716090416,33.11243928177406,801.55,-301.54999999999995,Lamp11,"(11, 10)",170.51,283.85,70.96291768768032,Lamp12,"(13, 10)",207.74,345.84,86.45731347392359,Lamp16,"(11, 12)",197.07,328.06,82.01666875087186,Lamp17,"(13, 12)",176.23,293.37,73.34346949797609
Sensor_254,"{11, 14}",738,12:18,True,True,50.0,450.0,49.35223493174452,43.00323079607769,832.01,-332.01,Lamp12,"(13, 10)",207.74,345.84,86.45731347392359,Lamp17,"(13, 12)",176.23,293.37,73.34346949797609,Lamp13,"(15, 10)",193.28,321.75,80.4393450863577,Lamp18,"(15, 12)",204.76,340.86,85.21709592240586
Sensor_245,"{8, 7}",739,12:19,False,True,50.0,450.0,41.595881726606834,37.48911991221013,915.95,-415.9500000000001,Lamp1,"(7, 6)",206.37,343.55,85.88714634453457,Lamp2,"(9, 6)",220.68,367.37,91.84268767413816,Lamp4,"(7, 8)",224.17,373.17,93.29515722272768,Lamp5,"(9, 8)",214.73,357.46,89.36641437496684
Sensor_246,"{10, 7}",739,12:19,True,True,50.0,450.0,46.041279706861424,33.52800904252394,865.9300000000001,-365.93000000000006,Lamp2,"(9, 6)",220.68,367.37,91.84268767413816,Lamp3,"(11, 6)",197.15,328.2,82.04996318178509,Lamp5,"(9, 8)",214.73,357.46,89.36641437496684,Lamp6,"(11, 8)",183.37,305.27,76.31499745698164
Sensor_247,"{8, 9}",739,12:19,True,True,50.0,450.0,42.334487301115445,39.12711840716382,834.71,-334.71000000000004,Lamp4,"(7, 8)",224.17,373.17,93.29515722272768,Lamp5,"(9, 8)",214.73,357.46,89.36641437496684,Lamp9,"(7, 10)",174.35,290.25,72.56105037151525,Lamp10,"(9, 10)",171.46,285.43,71.3582890547749
Sensor_248,"{9, 10}",739,12:19,True,True,50.0,450.0,42.84799838856517,31.90700237776069,790.07,-290.07000000000005,Lamp5,"(9, 8)",214.73,357.46,89.36641437496684,Lamp6,"(11, 8)",183.37,305.27,76.31499745698164,Lamp10,"(9, 10)",171.46,285.43,71.3582890547749,Lamp11,"(11, 10)",170.51,283.85,70.96291768768032
Sensor_249,"{9, 12}",739,12:19,False,True,50.0,450.0,44.05715656478049,31.39587368898116,792.3,-292.29999999999995,Lamp6,"(11, 8)",183.37,305.27,76.31499745698164,Lamp11,"(11, 10)",170.51,283.85,70.96291768768032,Lamp12,"(13, 10)",207.74,345.84,86.45731347392359,Lamp7,"(13, 8)",180.68,300.78,75.19547221752437
Sensor_250,"{9, 14}",739,12:19,False,True,50.0,450.0,43.16997821496843,32.747807379715525,833.5300000000001,-333.5300000000001,Lamp12,"(13, 10)",207.74,345.84,86.45731347392359,Lamp13,"(15, 10)",193.28,321.75,80.4393450863577,Lamp7,"(13, 8)",180.68,300.78,75.19547221752437,Lamp8,"(15, 8)",201.83,335.99,83.99768739020891
Sensor_251,"{8, 11}",739,12:19,True,True,50.0,450.0,46.37123360142584,32.87923376957602,840.5899999999999,-340.5899999999999,Lamp9,"(7, 10)",174.35,290.25,72.56105037151525,Lamp10,"(9, 10)",171.46,285.43,71.3582890547749,Lamp14,"(7, 12)",211.58,352.22,88.05544615775851,Lamp15,"(9, 12)",233.2,388.21,97.05326611205824
Sensor_252,"{10, 11}",739,12:19,False,True,50.0,450.0,46.08344903664409,32.33577634587996,822.24,-322.24,Lamp10,"(9, 10)",171.46,285.43,71.3582890547749,Lamp11,"(11, 10)",170.51,283.85,70.96291768768032,Lamp15,"(9, 12)",233.2,388.21,97.05326611205824,Lamp16,"(11, 12)",197.07,328.06,82.01666875087186
Sensor_253,"{11, 12}",739,12:19,True,True,50.0,450.0,46.56816353874161,41.11980739074794,801.55,-301.54999999999995,Lamp11,"(11, 10)",170.51,283.85,70.96291768768032,Lamp12,"(13, 10)",207.74,345.84,86.45731347392359,Lamp16,"(11, 12)",197.07,328.06,82.01666875087186,Lamp17,"(13, 12)",176.23,293.37,73.34346949797609
Sensor_254,"{11, 14}",739,12:19,False,True,50.0,450.0,46.2996180315004,35.997832040237455,832.01,-332.01,Lamp12,"(13, 10)",207.74,345.84,86.45731347392359,Lamp17,"(13, 12)",176.23,293.37,73.34346949797609,Lamp13,"(15, 10)",193.28,321.75,80.4393450863577,Lamp18,"(15, 12)",204.76,340.86,85.21709592240586
Sensor_245,"{8, 7}",740,12:20,False,True,50.0,450.0,48.88288697426905,34.75386864022403,915.95,-415.9500000000001,Lamp1,"(7, 6)",206.37,343.55,85.88714634453457,Lamp2,"(9, 6)",220.68,367.37,91.84268767413816,Lamp4,"(7, 8)",224.17,373.17,93.29515722272768,Lamp5,"(9, 8)",214.73,357.46,89.36641437496684
Sensor_246,"{10, 7}",740,12:20,False,True,50.0,450.0,40.77148948425313,40.2641817906351,865.9300000000001,-365.93000000000006,Lamp2,"(9, 6)",220.68,367.37,91.84268767413816,Lamp3,"(11, 6)",197.15,328.2,82.04996318178509,Lamp5,"(9, 8)",214.73,357.46,89.36641437496684,Lamp6,"(11, 8)",183.37,305.27,76.31499745698164
Sensor_247,"{8, 9}",740,12:20,True,True,50.0,450.0,40.9199076410783,39.09395440734158,834.71,-334.71000000000004,Lamp4,"(7, 8)",224.17,373.17,93.29515722272768,Lamp5,"(9, 8)",214.73,357.46,89.36641437496684,Lamp9,"(7, 10)",174.35,290.25,72.56105037151525,Lamp10,"(9, 10)",171.46,285.43,71.3582890547749
Sensor_248,"{9, 10}",740,12:20,True,True,50.0,450.0,47.75866685344361,35.168222085214296,790.07,-290.07000000000005,Lamp5,"(9, 8)",214.73,357.46,89.36641437496684,Lamp6,"(11, 8)",183.37,305.27,76.31499745698164,Lamp10,"(9, 10)",171.46,285.43,71.3582890547749,Lamp11,"(11, 10)",170.51,283.85,70.96291768768032
Sensor_249,"{9, 12}",740,12:20,False,True,50.0,450.0,44.59920784590741,42.55883269903387,792.3,-292.29999999999995,Lamp6,"(11, 8)",183.37,305.27,76.31499745698164,Lamp11,"(11, 10)",170.51,283.85,70.96291768768032,Lamp12,"(13, 10)",207.74,345.84,86.45731347392359,Lamp7,"(13, 8)",180.68,300.78,75.19547221752437
Sensor_250,"{9, 14}",740,12:20,True,True,50.0,450.0,47.15727340327951,40.36718340958489,833.5300000000001,-333.5300000000001,Lamp12,"(13, 10)",207.74,345.84,86.45731347392359,Lamp13,"(15, 10)",193.28,321.75,80.4393450863577,Lamp7,"(13, 8)",180.68,300.78,75.19547221752437,Lamp8,"(15, 8)",201.83,335.99,83.99768739020891
Sensor_251,"{8, 11}",740,12:20,True,True,50.0,450.0,49.402754857455896,40.32956378868071,840.5899999999999,-340.5899999999999,Lamp9,"(7, 10)",174.35,290.25,72.56105037151525,Lamp10,"(9, 10)",171.46,285.43,71.3582890547749,Lamp14,"(7, 12)",211.58,352.22,88.05544615775851,Lamp15,"(9, 12)",233.2,388.21,97.05326611205824
Sensor_252,"{10, 11}",740,12:20,True,True,50.0,450.0,41.34247822713526,32.32805296890463,822.24,-322.24,Lamp10,"(9, 10)",171.46,285.43,71.3582890547749,Lamp11,"(11, 10)",170.51,283.85,70.96291768768032,Lamp15,"(9, 12)",233.2,388.21,97.05326611205824,Lamp16,"(11, 12)",197.07,328.06,82.01666875087186
Sensor_253,"{11, 12}",740,12:20,False,True,50.0,450.0,43.69518077028985,37.85438467621574,801.55,-301.54999999999995,Lamp11,"(11, 10)",170.51,283.85,70.96291768768032,Lamp12,"(13, 10)",207.74,345.84,86.45731347392359,Lamp16,"(11, 12)",197.07,328.06,82.01666875087186,Lamp17,"(13, 12)",176.23,293.37,73.34346949797609
Sensor_254,"{11, 14}",740,12:20,False,True,50.0,450.0,45.19715936696777,32.624559815786725,832.01,-332.01,Lamp12,"(13, 10)",207.74,345.84,86.45731347392359,Lamp17,"(13, 12)",176.23,293.37,73.34346949797609,Lamp13,"(15, 10)",193.28,321.75,80.4393450863577,Lamp18,"(15, 12)",204.76,340.86,85.21709592240586
Sensor_245,"{8, 7}",741,12:21,True,True,50.0,450.0,47.91820069023318,44.51632475220175,915.95,-415.9500000000001,Lamp1,"(7, 6)",206.37,343.55,85.88714634453457,Lamp2,"(9, 6)",220.68,367.37,91.84268767413816,Lamp4,"(7, 8)",224.17,373.17,93.29515722272768,Lamp5,"(9, 8)",214.73,357.46,89.36641437496684
Sensor_246,"{10, 7}",741,12:21,True,True,50.0,450.0,40.94645139736711,32.31344971787788,865.9300000000001,-365.93000000000006,Lamp2,"(9, 6)",220.68,367.37,91.84268767413816,Lamp3,"(11, 6)",197.15,328.2,82.04996318178509,Lamp5,"(9, 8)",214.73,357.46,89.36641437496684,Lamp6,"(11, 8)",183.37,305.27,76.31499745698164
Sensor_247,"{8, 9}",741,12:21,True,True,50.0,450.0,47.93683055234485,30.15043481559796,834.71,-334.71000000000004,Lamp4,"(7, 8)",224.17,373.17,93.29515722272768,Lamp5,"(9, 8)",214.73,357.46,89.36641437496684,Lamp9,"(7, 10)",174.35,290.25,72.56105037151525,Lamp10,"(9, 10)",171.46,285.43,71.3582890547749
Sensor_248,"{9, 10}",741,12:21,True,True,50.0,450.0,46.71590439977562,42.40870041765849,790.07,-290.07000000000005,Lamp5,"(9, 8)",214.73,357.46,89.36641437496684,Lamp6,"(11, 8)",183.37,305.27,76.31499745698164,Lamp10,"(9, 10)",171.46,285.43,71.3582890547749,Lamp11,"(11, 10)",170.51,283.85,70.96291768768032
Sensor_249,"{9, 12}",741,12:21,True,True,50.0,450.0,44.50261951808832,40.4022511055995,792.3,-292.29999999999995,Lamp6,"(11, 8)",183.37,305.27,76.31499745698164,Lamp11,"(11, 10)",170.51,283.85,70.96291768768032,Lamp12,"(13, 10)",207.74,345.84,86.45731347392359,Lamp7,"(13, 8)",180.68,300.78,75.19547221752437
Sensor_250,"{9, 14}",741,12:21,True,True,50.0,450.0,41.90340114005613,34.0948756141784,833.5300000000001,-333.5300000000001,Lamp12,"(13, 10)",207.74,345.84,86.45731347392359,Lamp13,"(15, 10)",193.28,321.75,80.4393450863577,Lamp7,"(13, 8)",180.68,300.78,75.19547221752437,Lamp8,"(15, 8)",201.83,335.99,83.99768739020891
Sensor_251,"{8, 11}",741,12:21,False,True,50.0,450.0,47.67079261125488,42.79849957449795,840.5899999999999,-340.5899999999999,Lamp9,"(7, 10)",174.35,290.25,72.56105037151525,Lamp10,"(9, 10)",171.46,285.43,71.3582890547749,Lamp14,"(7, 12)",211.58,352.22,88.05544615775851,Lamp15,"(9, 12)",233.2,388.21,97.05326611205824
Sensor_252,"{10, 11}",741,12:21,False,True,50.0,450.0,45.963733481612834,38.64368996345495,822.24,-322.24,Lamp10,"(9, 10)",171.46,285.43,71.3582890547749,Lamp11,"(11, 10)",170.51,283.85,70.96291768768032,Lamp15,"(9, 12)",233.2,388.21,97.05326611205824,Lamp16,"(11, 12)",197.07,328.06,82.01666875087186
Sensor_253,"{11, 12}",741,12:21,False,True,50.0,450.0,42.08048071473354,37.62472037648744,801.55,-301.54999999999995,Lamp11,"(11, 10)",170.51,283.85,70.96291768768032,Lamp12,"(13, 10)",207.74,345.84,86.45731347392359,Lamp16,"(11, 12)",197.07,328.06,82.01666875087186,Lamp17,"(13, 12)",176.23,293.37,73.34346949797609
Sensor_254,"{11, 14}",741,12:21,False,True,50.0,450.0,42.25498625892759,38.76822657561653,832.01,-332.01,Lamp12,"(13, 10)",207.74,345.84,86.45731347392359,Lamp17,"(13, 12)",176.23,293.37,73.34346949797609,Lamp13,"(15, 10)",193.28,321.75,80.4393450863577,Lamp18,"(15, 12)",204.76,340.86,85.21709592240586
Sensor_245,"{8, 7}",742,12:22,True,True,50.0,450.0,42.17487679347174,44.76281001313777,915.95,-415.9500000000001,Lamp1,"(7, 6)",206.37,343.55,85.88714634453457,Lamp2,"(9, 6)",220.68,367.37,91.84268767413816,Lamp4,"(7, 8)",224.17,373.17,93.29515722272768,Lamp5,"(9, 8)",214.73,357.46,89.36641437496684
Sensor_246,"{10, 7}",742,12:22,True,True,50.0,450.0,48.81381164023312,41.209782128641606,865.9300000000001,-365.93000000000006,Lamp2,"(9, 6)",220.68,367.37,91.84268767413816,Lamp3,"(11, 6)",197.15,328.2,82.04996318178509,Lamp5,"(9, 8)",214.73,357.46,89.36641437496684,Lamp6,"(11, 8)",183.37,305.27,76.31499745698164
Sensor_247,"{8, 9}",742,12:22,False,True,50.0,450.0,43.20995963049795,43.11567910104288,834.71,-334.71000000000004,Lamp4,"(7, 8)",224.17,373.17,93.29515722272768,Lamp5,"(9, 8)",214.73,357.46,89.36641437496684,Lamp9,"(7, 10)",174.35,290.25,72.56105037151525,Lamp10,"(9, 10)",171.46,285.43,71.3582890547749
Sensor_248,"{9, 10}",742,12:22,False,True,50.0,450.0,47.15951332837055,39.60844158721956,790.07,-290.07000000000005,Lamp5,"(9, 8)",214.73,357.46,89.36641437496684,Lamp6,"(11, 8)",183.37,305.27,76.31499745698164,Lamp10,"(9, 10)",171.46,285.43,71.3582890547749,Lamp11,"(11, 10)",170.51,283.85,70.96291768768032
Sensor_249,"{9, 12}",742,12:22,True,True,50.0,450.0,41.69750023652182,35.94802494257097,792.3,-292.29999999999995,Lamp6,"(11, 8)",183.37,305.27,76.31499745698164,Lamp11,"(11, 10)",170.51,283.85,70.96291768768032,Lamp12,"(13, 10)",207.74,345.84,86.45731347392359,Lamp7,"(13, 8)",180.68,300.78,75.19547221752437
Sensor_250,"{9, 14}",742,12:22,False,True,50.0,450.0,42.35384499183931,43.92253988178716,833.5300000000001,-333.5300000000001,Lamp12,"(13, 10)",207.74,345.84,86.45731347392359,Lamp13,"(15, 10)",193.28,321.75,80.4393450863577,Lamp7,"(13, 8)",180.68,300.78,75.19547221752437,Lamp8,"(15, 8)",201.83,335.99,83.99768739020891
Sensor_251,"{8, 11}",742,12:22,False,True,50.0,450.0,47.6292636525449,35.532200114193,840.5899999999999,-340.5899999999999,Lamp9,"(7, 10)",174.35,290.25,72.56105037151525,Lamp10,"(9, 10)",171.46,285.43,71.3582890547749,Lamp14,"(7, 12)",211.58,352.22,88.05544615775851,Lamp15,"(9, 12)",233.2,388.21,97.05326611205824
Sensor_252,"{10, 11}",742,12:22,True,True,50.0,450.0,49.61718852204253,31.366413190837516,822.24,-322.24,Lamp10,"(9, 10)",171.46,285.43,71.3582890547749,Lamp11,"(11, 10)",170.51,283.85,70.96291768768032,Lamp15,"(9, 12)",233.2,388.21,97.05326611205824,Lamp16,"(11, 12)",197.07,328.06,82.01666875087186
Sensor_253,"{11, 12}",742,12:22,False,True,50.0,450.0,48.57652631860503,39.945132707262005,801.55,-301.54999999999995,Lamp11,"(11, 10)",170.51,283.85,70.96291768768032,Lamp12,"(13, 10)",207.74,345.84,86.45731347392359,Lamp16,"(11, 12)",197.07,328.06,82.01666875087186,Lamp17,"(13, 12)",176.23,293.37,73.34346949797609
Sensor_254,"{11, 14}",742,12:22,False,True,50.0,450.0,41.258833612844114,36.90495576369904,832.01,-332.01,Lamp12,"(13, 10)",207.74,345.84,86.45731347392359,Lamp17,"(13, 12)",176.23,293.37,73.34346949797609,Lamp13,"(15, 10)",193.28,321.75,80.4393450863577,Lamp18,"(15, 12)",204.76,340.86,85.21709592240586
Sensor_245,"{8, 7}",743,12:23,True,True,50.0,450.0,44.8033743194293,36.154289178857226,915.95,-415.9500000000001,Lamp1,"(7, 6)",206.37,343.55,85.88714634453457,Lamp2,"(9, 6)",220.68,367.37,91.84268767413816,Lamp4,"(7, 8)",224.17,373.17,93.29515722272768,Lamp5,"(9, 8)",214.73,357.46,89.36641437496684
Sensor_246,"{10, 7}",743,12:23,True,True,50.0,450.0,48.46589069776122,36.57190022493031,865.9300000000001,-365.93000000000006,Lamp2,"(9, 6)",220.68,367.37,91.84268767413816,Lamp3,"(11, 6)",197.15,328.2,82.04996318178509,Lamp5,"(9, 8)",214.73,357.46,89.36641437496684,Lamp6,"(11, 8)",183.37,305.27,76.31499745698164
Sensor_247,"{8, 9}",743,12:23,False,True,50.0,450.0,42.424146150949554,32.90325823036979,834.71,-334.71000000000004,Lamp4,"(7, 8)",224.17,373.17,93.29515722272768,Lamp5,"(9, 8)",214.73,357.46,89.36641437496684,Lamp9,"(7, 10)",174.35,290.25,72.56105037151525,Lamp10,"(9, 10)",171.46,285.43,71.3582890547749
Sensor_248,"{9, 10}",743,12:23,False,True,50.0,450.0,42.46910575360731,34.110925496793506,790.07,-290.07000000000005,Lamp5,"(9, 8)",214.73,357.46,89.36641437496684,Lamp6,"(11, 8)",183.37,305.27,76.31499745698164,Lamp10,"(9, 10)",171.46,285.43,71.3582890547749,Lamp11,"(11, 10)",170.51,283.85,70.96291768768032
Sensor_249,"{9, 12}",743,12:23,False,True,50.0,450.0,45.55307927034468,40.37195349180156,792.3,-292.29999999999995,Lamp6,"(11, 8)",183.37,305.27,76.31499745698164,Lamp11,"(11, 10)",170.51,283.85,70.96291768768032,Lamp12,"(13, 10)",207.74,345.84,86.45731347392359,Lamp7,"(13, 8)",180.68,300.78,75.19547221752437
Sensor_250,"{9, 14}",743,12:23,True,True,50.0,450.0,49.32932872621756,32.28489545175523,833.5300000000001,-333.5300000000001,Lamp12,"(13, 10)",207.74,345.84,86.45731347392359,Lamp13,"(15, 10)",193.28,321.75,80.4393450863577,Lamp7,"(13, 8)",180.68,300.78,75.19547221752437,Lamp8,"(15, 8)",201.83,335.99,83.99768739020891
Sensor_251,"{8, 11}",743,12:23,False,True,50.0,450.0,46.813646945163136,32.70353951626161,840.5899999999999,-340.5899999999999,Lamp9,"(7, 10)",174.35,290.25,72.56105037151525,Lamp10,"(9, 10)",171.46,285.43,71.3582890547749,Lamp14,"(7, 12)",211.58,352.22,88.05544615775851,Lamp15,"(9, 12)",233.2,388.21,97.05326611205824
Sensor_252,"{10, 11}",743,12:23,False,True,50.0,450.0,41.045133652848655,30.59857787138851,822.24,-322.24,Lamp10,"(9, 10)",171.46,285.43,71.3582890547749,Lamp11,"(11, 10)",170.51,283.85,70.96291768768032,Lamp15,"(9, 12)",233.2,388.21,97.05326611205824,Lamp16,"(11, 12)",197.07,328.06,82.01666875087186
Sensor_253,"{11, 12}",743,12:23,True,True,50.0,450.0,41.97777652104448,41.24169103787587,801.55,-301.54999999999995,Lamp11,"(11, 10)",170.51,283.85,70.96291768768032,Lamp12,"(13, 10)",207.74,345.84,86.45731347392359,Lamp16,"(11, 12)",197.07,328.06,82.01666875087186,Lamp17,"(13, 12)",176.23,293.37,73.34346949797609
Sensor_254,"{11, 14}",743,12:23,True,True,50.0,450.0,42.3899677029627,30.66205333419312,832.01,-332.01,Lamp12,"(13, 10)",207.74,345.84,86.45731347392359,Lamp17,"(13, 12)",176.23,293.37,73.34346949797609,Lamp13,"(15, 10)",193.28,321.75,80.4393450863577,Lamp18,"(15, 12)",204.76,340.86,85.21709592240586
Sensor_245,"{8, 7}",744,12:24,True,True,50.0,450.0,40.16034502370263,35.99174570718992,915.95,-415.9500000000001,Lamp1,"(7, 6)",206.37,343.55,85.88714634453457,Lamp2,"(9, 6)",220.68,367.37,91.84268767413816,Lamp4,"(7, 8)",224.17,373.17,93.29515722272768,Lamp5,"(9, 8)",214.73,357.46,89.36641437496684
Sensor_246,"{10, 7}",744,12:24,True,True,50.0,450.0,48.11909889121782,40.64980939805894,865.9300000000001,-365.93000000000006,Lamp2,"(9, 6)",220.68,367.37,91.84268767413816,Lamp3,"(11, 6)",197.15,328.2,82.04996318178509,Lamp5,"(9, 8)",214.73,357.46,89.36641437496684,Lamp6,"(11, 8)",183.37,305.27,76.31499745698164
Sensor_247,"{8, 9}",744,12:24,True,True,50.0,450.0,43.414150194460845,37.09227867763126,834.71,-334.71000000000004,Lamp4,"(7, 8)",224.17,373.17,93.29515722272768,Lamp5,"(9, 8)",214.73,357.46,89.36641437496684,Lamp9,"(7, 10)",174.35,290.25,72.56105037151525,Lamp10,"(9, 10)",171.46,285.43,71.3582890547749
Sensor_248,"{9, 10}",744,12:24,False,True,50.0,450.0,44.75769262026472,44.32340443395776,790.07,-290.07000000000005,Lamp5,"(9, 8)",214.73,357.46,89.36641437496684,Lamp6,"(11, 8)",183.37,305.27,76.31499745698164,Lamp10,"(9, 10)",171.46,285.43,71.3582890547749,Lamp11,"(11, 10)",170.51,283.85,70.96291768768032
Sensor_249,"{9, 12}",744,12:24,True,True,50.0,450.0,48.13177648805747,41.7511443628389,792.3,-292.29999999999995,Lamp6,"(11, 8)",183.37,305.27,76.31499745698164,Lamp11,"(11, 10)",170.51,283.85,70.96291768768032,Lamp12,"(13, 10)",207.74,345.84,86.45731347392359,Lamp7,"(13, 8)",180.68,300.78,75.19547221752437
Sensor_250,"{9, 14}",744,12:24,False,True,50.0,450.0,41.76621347903362,39.912863311857855,833.5300000000001,-333.5300000000001,Lamp12,"(13, 10)",207.74,345.84,86.45731347392359,Lamp13,"(15, 10)",193.28,321.75,80.4393450863577,Lamp7,"(13, 8)",180.68,300.78,75.19547221752437,Lamp8,"(15, 8)",201.83,335.99,83.99768739020891
Sensor_251,"{8, 11}",744,12:24,True,True,50.0,450.0,43.19621046185704,39.62184019279951,840.5899999999999,-340.5899999999999,Lamp9,"(7, 10)",174.35,290.25,72.56105037151525,Lamp10,"(9, 10)",171.46,285.43,71.3582890547749,Lamp14,"(7, 12)",211.58,352.22,88.05544615775851,Lamp15,"(9, 12)",233.2,388.21,97.05326611205824
Sensor_252,"{10, 11}",744,12:24,True,True,50.0,450.0,46.73363686339435,39.48028627750521,822.24,-322.24,Lamp10,"(9, 10)",171.46,285.43,71.3582890547749,Lamp11,"(11, 10)",170.51,283.85,70.96291768768032,Lamp15,"(9, 12)",233.2,388.21,97.05326611205824,Lamp16,"(11, 12)",197.07,328.06,82.01666875087186
Sensor_253,"{11, 12}",744,12:24,False,True,50.0,450.0,43.68303701290736,39.3043624283617,801.55,-301.54999999999995,Lamp11,"(11, 10)",170.51,283.85,70.96291768768032,Lamp12,"(13, 10)",207.74,345.84,86.45731347392359,Lamp16,"(11, 12)",197.07,328.06,82.01666875087186,Lamp17,"(13, 12)",176.23,293.37,73.34346949797609
Sensor_254,"{11, 14}",744,12:24,False,True,50.0,450.0,44.25691257832548,30.668845767655263,832.01,-332.01,Lamp12,"(13, 10)",207.74,345.84,86.45731347392359,Lamp17,"(13, 12)",176.23,293.37,73.34346949797609,Lamp13,"(15, 10)",193.28,321.75,80.4393450863577,Lamp18,"(15, 12)",204.76,340.86,85.21709592240586
Sensor_245,"{8, 7}",745,12:25,False,True,50.0,450.0,46.87416876714803,35.08171419481281,915.95,-415.9500000000001,Lamp1,"(7, 6)",206.37,343.55,85.88714634453457,Lamp2,"(9, 6)",220.68,367.37,91.84268767413816,Lamp4,"(7, 8)",224.17,373.17,93.29515722272768,Lamp5,"(9, 8)",214.73,357.46,89.36641437496684
Sensor_246,"{10, 7}",745,12:25,False,True,50.0,450.0,43.63072007207119,38.18969415676747,865.9300000000001,-365.93000000000006,Lamp2,"(9, 6)",220.68,367.37,91.84268767413816,Lamp3,"(11, 6)",197.15,328.2,82.04996318178509,Lamp5,"(9, 8)",214.73,357.46,89.36641437496684,Lamp6,"(11, 8)",183.37,305.27,76.31499745698164
Sensor_247,"{8, 9}",745,12:25,True,True,50.0,450.0,40.62119925447168,30.700073651735888,834.71,-334.71000000000004,Lamp4,"(7, 8)",224.17,373.17,93.29515722272768,Lamp5,"(9, 8)",214.73,357.46,89.36641437496684,Lamp9,"(7, 10)",174.35,290.25,72.56105037151525,Lamp10,"(9, 10)",171.46,285.43,71.3582890547749
Sensor_248,"{9, 10}",745,12:25,True,True,50.0,450.0,48.87329424916342,41.37370582972456,790.07,-290.07000000000005,Lamp5,"(9, 8)",214.73,357.46,89.36641437496684,Lamp6,"(11, 8)",183.37,305.27,76.31499745698164,Lamp10,"(9, 10)",171.46,285.43,71.3582890547749,Lamp11,"(11, 10)",170.51,283.85,70.96291768768032
Sensor_249,"{9, 12}",745,12:25,True,True,50.0,450.0,49.96295084185074,41.15083203658285,792.3,-292.29999999999995,Lamp6,"(11, 8)",183.37,305.27,76.31499745698164,Lamp11,"(11, 10)",170.51,283.85,70.96291768768032,Lamp12,"(13, 10)",207.74,345.84,86.45731347392359,Lamp7,"(13, 8)",180.68,300.78,75.19547221752437
Sensor_250,"{9, 14}",745,12:25,False,True,50.0,450.0,48.09321804974845,35.69074457574942,833.5300000000001,-333.5300000000001,Lamp12,"(13, 10)",207.74,345.84,86.45731347392359,Lamp13,"(15, 10)",193.28,321.75,80.4393450863577,Lamp7,"(13, 8)",180.68,300.78,75.19547221752437,Lamp8,"(15, 8)",201.83,335.99,83.99768739020891
Sensor_251,"{8, 11}",745,12:25,False,True,50.0,450.0,48.65443851756764,44.40773481497948,840.5899999999999,-340.5899999999999,Lamp9,"(7, 10)",174.35,290.25,72.56105037151525,Lamp10,"(9, 10)",171.46,285.43,71.3582890547749,Lamp14,"(7, 12)",211.58,352.22,88.05544615775851,Lamp15,"(9, 12)",233.2,388.21,97.05326611205824
